"SampleID","L1","L2","L3","L4","L5","L6","L7","L8","L9","L10","MG1","MG2","MG3","MG4","MG5","MG6","MG7","MG8","MG9","MG10","MG11","MG12","MG13","MG14","MG15","MG16","MG17","MG18","MG19","MG20","MG21","MG22","MG23","MG24","MG25","MG26","MG27","MG28","MG29","MG30","MG31","MG32","MG33","MG34","MG35","MG36","MG37","MG38","MG39","MG40","MG41","MG42","MG43","MG44","MG45","MG46","MG47","MG48","MG49","MG50","MG51","MG52","MG53","MG54","MG55","MG56","MG57","MG58","MG59","MG60","MG61","MG62","MG63","MG64","MG65","MG66","MG67","MG68","MG69","MG70","MG71","MG72","MG73","MG74","MG75","MG76","MG77","MG78","MG79","MG80","MG81","MG82","MG83","MG84","MG85"
1936987,0.275109248987466,0.275336410388482,0.275681772464726,0.27533372356206,0.275459739360198,0.275779795951437,0.275655524443164,0.276034991818788,0.275288500031911,0.275231595088513,0.275547724099092,0.27488063547237,0.275774750456256,0.275896068307317,0.275664854747629,0.275648277467837,0.275636383020963,0.275399903877922,0.275938207560689,0.276062706288048,0.274975933901675,0.275381863596787,0.274991835401698,0.275288746599286,0.275620458788693,0.275531704528323,0.275578173771465,0.275394593442712,0.275657680084106,0.27589537178831,0.276172240281427,0.275549146975888,0.27605321646737,0.275836775636158,0.27561949330782,0.275944436588095,0.275996472963983,0.275417584665977,0.275674059873612,0.275678338618146,0.275414204935212,0.275665184417104,0.276450733210709,0.275512351846789,0.276151293562966,0.27566326908364,0.275799787022754,0.27524439009852,0.275143745430366,0.275834252369626,0.275491734786707,0.275517929097643,0.275324789325843,0.275894896768178,0.275591209073374,0.275540082862748,0.275964521151768,0.276316713470436,0.275995130883007,0.275958373043718,0.275034390983343,0.275460473917088,0.275104749532695,0.275056909267949,0.27569189535629,0.276142955750683,0.275630378610914,0.276043922860693,0.275596641580024,0.275858498585056,0.275991937946619,0.275110532647496,0.275625678103249,0.276033870637468,0.275480331241747,0.275866717864595,0.275334112858499,0.275372176150886,0.275179633035371,0.275425823284374,0.275869732368426,0.275642443973828,0.275686762700812,0.275944752799298,0.275815732643402,0.275895864675449,0.275625849321532,0.276000041712691,0.275930902933398,0.275083069533057,0.276306352969301,0.27531722402589,0.275625355408417,0.275544550791628,0.275346148450476
95818,0.207796895138427,0.207940318007077,0.207145320267824,0.20760823929748,0.207837970627169,0.208031402337911,0.207657898009069,0.207485762863698,0.207814013936191,0.207788327012189,0.20755708853059,0.207699786679373,0.20765835610465,0.207682171979383,0.207467104212773,0.207838799748668,0.207841003507276,0.20800127486093,0.206981743142931,0.207246106872762,0.208062774489237,0.207964274035639,0.20786484090697,0.207576921328366,0.207272676822331,0.20730867349436,0.207529976882044,0.207347445096323,0.207640004994784,0.20786481266044,0.207882703611346,0.207611495530077,0.207305041975723,0.207581657460103,0.207871905083446,0.207303427932052,0.207859595624271,0.207076498554005,0.207793336067288,0.207877410487065,0.207960682857762,0.20752615539027,0.20717327178292,0.207632752500283,0.207400845191202,0.207661220661912,0.207604688372628,0.20793223479749,0.207972373636913,0.207279029917639,0.207361947525502,0.20779088630853,0.207784180210005,0.208485752146542,0.207630058863627,0.208010795091962,0.207548989091864,0.207120254195507,0.207344251465017,0.207266913132879,0.207646464371383,0.207579197610433,0.207752189198692,0.207575617095748,0.20749441628309,0.207403998741834,0.207414881914092,0.207846654166364,0.207746552399182,0.206951241268098,0.207612044219141,0.207573142017074,0.207449670376634,0.20752903547707,0.207057653397207,0.20758736352317,0.207584847466062,0.208015875406359,0.208205915059236,0.207900133845162,0.207892064254349,0.207387710592028,0.207654277076294,0.207887840548881,0.207282092377863,0.207273327707041,0.20739760819756,0.207597645799893,0.207325616790593,0.20822970606755,0.207328749726079,0.20797388142315,0.207648797657409,0.207414850898582,0.207904205233832
203691,0.147170956576871,0.146718120823374,0.14722980545418,0.146681009720222,0.146687863339874,0.14656620220404,0.14648466704757,0.146828157993364,0.14717533955685,0.147040460159997,0.147017442022502,0.147248384258067,0.146921196304794,0.146874763165734,0.146570904330184,0.14685797018598,0.147097398586796,0.146378598170635,0.147004098478118,0.146696488022568,0.14692547867483,0.146725054270529,0.147120229541849,0.146933316105444,0.146587625310675,0.146771398867968,0.146978923980606,0.146916443248648,0.146806023816525,0.146756611910539,0.146507074631518,0.14667592228728,0.146663691532023,0.146710365917371,0.146812212999211,0.146877845342384,0.146751859632364,0.147161025798305,0.147039835040408,0.146480858997564,0.14700044034081,0.146544131820508,0.146619700398875,0.146926096289694,0.146630162948726,0.146539277869641,0.146580063103039,0.146916547371638,0.146648714449076,0.14660863577684,0.146948198842841,0.146837768849247,0.147057563369449,0.146477105842957,0.14674996764895,0.146279973843874,0.146572239227423,0.146794430460023,0.146879591983764,0.146937849320472,0.147061659408188,0.146612348758516,0.147274597637118,0.146847263103751,0.146619277904018,0.146876666191763,0.14721822622194,0.147143243354339,0.14682777221908,0.147032465011176,0.146800708483479,0.147136769305037,0.146825173058097,0.146699819168174,0.146651158902548,0.146635124413788,0.147107943434243,0.146661184337256,0.146956930841281,0.146844196521587,0.146541415036399,0.146360142659966,0.146407413994111,0.146707237846101,0.147125821855749,0.147017942978755,0.147031506473914,0.146481333971858,0.146764727027428,0.147109026905232,0.146426205749348,0.146690837625104,0.147232226311008,0.146776238476045,0.146639416239907
200783,0.127490091436377,0.127920117287577,0.127761334137954,0.127488132050146,0.127688050062536,0.127700720696982,0.127870747689,0.127858350777444,0.127727913574732,0.127910633338244,0.128020447213111,0.127511750537433,0.127671548526975,0.127748309237831,0.127824542701274,0.12757860785788,0.127385057682551,0.127725129427312,0.127585910406695,0.127676324673728,0.128069267364006,0.127566671000429,0.127568349351498,0.127937654183625,0.127877735627673,0.127732040104706,0.127817107287103,0.127847322847064,0.127874182473412,0.127494266141528,0.12728909694082,0.12800658816225,0.127585640629642,0.127617601370884,0.127732206716048,0.1276450054705,0.127313797297776,0.127949864847062,0.127646871845041,0.127515956505763,0.127906024681052,0.128118207740932,0.128108031281662,0.127798593544628,0.127911163163945,0.128196031491399,0.127793889743871,0.127601190536999,0.128172023483544,0.127724681953656,0.127885844141457,0.127761464795939,0.127451595104334,0.127778224559009,0.127579805200826,0.128126939496888,0.127616726371234,0.12799183956551,0.127577457972941,0.127608055884294,0.128256839003092,0.127777968812586,0.127757307018277,0.128016518210773,0.12766610343957,0.127481256760965,0.127524121956835,0.127228790326916,0.127704354635229,0.127517778625073,0.127433213216881,0.127700647268675,0.128002998387604,0.127418661729121,0.128007721467591,0.12775600610987,0.127492146894991,0.12772823523396,0.127785381292502,0.127602307621367,0.127632880669504,0.127736774451855,0.127799711502361,0.12753389779228,0.127586641937461,0.127849044141929,0.127913826177608,0.127714633854822,0.127503453170722,0.12739277153698,0.127709947805646,0.127829489387843,0.127435568947599,0.127611111570175,0.128050693319405
200918,0.102430814605271,0.102063263395384,0.102251980420893,0.102732799357547,0.102445023736727,0.102283241940051,0.102361210140856,0.10196550179621,0.102064319987004,0.102045333636606,0.102384066627392,0.102034464570735,0.101920316441056,0.102348420442071,0.102339119520337,0.102147540761898,0.10191181444527,0.102124886635326,0.102194262130635,0.102465917462912,0.102386400222306,0.102335898132936,0.102540356443034,0.102493019115779,0.102683997098382,0.102310464931876,0.102410744002375,0.102425121887627,0.102206096589986,0.102350756286129,0.102321241706372,0.102091877022614,0.102136957314757,0.102290379431167,0.10221807878025,0.102461849153127,0.102163983556244,0.102255344799905,0.102346260328503,0.102655108123188,0.102275892988197,0.102421035314762,0.101648778647082,0.102355970004559,0.102271472210961,0.102202053357684,0.102308450671345,0.102205673661212,0.102365947159189,0.102434523858999,0.10225068971155,0.102337440328405,0.102257432116105,0.101501692093349,0.102761200341138,0.10245401887828,0.102535308551813,0.102078550697568,0.102393846588831,0.102569043704115,0.102338292455476,0.102512892526192,0.102405421900252,0.102442068346521,0.102251743090757,0.102347931820666,0.10215695458204,0.102305388937548,0.102418323400183,0.102665132207208,0.102375374091492,0.102654972847117,0.10231276930689,0.102300847054345,0.102496255275881,0.102451853713214,0.102295907024853,0.102191273990153,0.102366772165433,0.102467425561742,0.10231190268792,0.102504583241142,0.102623747702887,0.102199740800168,0.102359078863004,0.102039408505486,0.102246658511297,0.102403854252649,0.1025274303362,0.10246616120521,0.102710943881108,0.10228165239685,0.102190541397319,0.102411727067324,0.102382967201736
142182,0.0501309411263245,0.050219109397761,0.0501719398066994,0.0503829147644147,0.0503921697486337,0.0504465171360511,0.0502773357509708,0.0501366582264596,0.0502648572439762,0.0499182156587818,0.0499902453838562,0.050418171777502,0.0504621221427947,0.0500944335599689,0.0502187321151801,0.0502451361142353,0.0501680109997574,0.0505290520607122,0.0504978361181967,0.0502978993589565,0.0500327599931416,0.0503693547815193,0.0502169450405897,0.0502154682516325,0.0504516932053767,0.0503298007099183,0.0503638604287166,0.0502940156429658,0.050202275311939,0.0503835476219444,0.0501333103264016,0.0503363683063569,0.0505651711182954,0.0500344810772028,0.0504848031105735,0.0502472269153573,0.0502976592710005,0.0504007567378431,0.0501104287203609,0.0503340999714212,0.0499896654707902,0.0502760108210865,0.0502646008379788,0.0501335292753475,0.0501178696376822,0.0502042251783114,0.0502321020997833,0.0503424281820237,0.0499398912840943,0.0503121515335912,0.050506776861274,0.0502061250239849,0.0506088232343499,0.050025973687242,0.0501105030359041,0.0500883688398953,0.0503490801610355,0.0501100775429505,0.0503356183656242,0.0502665395934355,0.0500617896854283,0.0502931661479297,0.0501513632498528,0.050606448703946,0.050397560644021,0.0499379007493349,0.0504912948418469,0.0500977837784854,0.0500891808413451,0.0500963701172182,0.0504415806510719,0.0502867445111332,0.0503455226212488,0.050271680351627,0.050370804458866,0.0500446805446932,0.0502551917858121,0.050383261056712,0.0500796586972328,0.0501492400395631,0.0502029524536939,0.0502622193423312,0.0499116722982987,0.0501722568405682,0.0503570824717514,0.0501093457600998,0.050197904277049,0.0504314455934152,0.0501860811598371,0.0499327680675635,0.0501617377532522,0.0502801615815633,0.0502743589575994,0.0503897873172092,0.0504667324068897
40117,0.0296437646854795,0.0296213505240651,0.0295003687845436,0.0295262519254261,0.0291464688032329,0.029560085593178,0.0295873332168586,0.0293763083082717,0.029509100297638,0.0295816595466331,0.0294099274122012,0.0294207566891647,0.0295518007324451,0.0293772037311199,0.0294665687428,0.0294550788481874,0.0296510003455806,0.0296552343648102,0.0295216531483764,0.029667020832972,0.0293447840124784,0.0292934784749883,0.0294677848278436,0.029485053609841,0.0293729412184419,0.0294970465754176,0.0292918889258696,0.0295575070747569,0.029416187664227,0.0292987347805146,0.0296949447833638,0.0294428518809154,0.0294550865400647,0.029645367345375,0.0293570570319401,0.0294533717384778,0.0293368568703066,0.0293773899576347,0.0292220251359154,0.0294650317769219,0.029576224392085,0.0294630334935226,0.0292793897266553,0.0293843897762231,0.0293477880048249,0.0294324884622029,0.0295909077032756,0.0294773833947538,0.0293705089898236,0.0294543658562086,0.0295092350718993,0.0293889512335522,0.029464599217496,0.0294730710461853,0.0295112902617735,0.0295193067751195,0.0292759524225903,0.0294099974009972,0.0294648185227626,0.029230334195616,0.0295935423706483,0.0293835286070496,0.0294764928180087,0.029483559694427,0.0294956204237798,0.0294631049151744,0.0293153359165753,0.029414973170724,0.0293652934267194,0.0296022415234524,0.0292789348317352,0.0292858151502248,0.0293724966622163,0.0295430751793177,0.029539816909434,0.0295258638944494,0.0294279850574542,0.0292753588672592,0.029409563320645,0.0293859176152042,0.0293672547172806,0.0295256872227666,0.0293603651668741,0.029539338461917,0.0293320783742656,0.0294580413165523,0.0294977666904924,0.0293151979387513,0.029315622098457,0.0294967524532707,0.0294022800167341,0.0294127082893528,0.0293408031740014,0.0295864004302588,0.0293246112335617
1134404,0.0218030629694215,0.0216191963171915,0.0216869258695173,0.0216210680103558,0.0217406724728026,0.0213960229157107,0.0216875140674703,0.0218130296077589,0.0217095911393213,0.0217249435752924,0.0216225722778614,0.0219407632444015,0.0216568221535301,0.0215621419347287,0.0217081492143575,0.0217714789714408,0.0216525554583355,0.0217979903685069,0.0216307930411854,0.0215478399751455,0.0216350327143065,0.021796462861623,0.0218163898479052,0.0215903734384235,0.0215044812564167,0.0218500557009807,0.0216823035198662,0.0216975676807534,0.0217048190263663,0.0215865568795744,0.0216531872022087,0.0217558413272905,0.021605243925523,0.0216565545393119,0.0214957598852711,0.0217137923591625,0.021760552568976,0.0216964839055535,0.0215854797349711,0.0215821777058015,0.0213964694851807,0.0216072769812625,0.0217299334321309,0.0215471700330376,0.0216352931558866,0.0215577877045337,0.0216155742753656,0.0218297688437658,0.0217313580218888,0.0217213371135946,0.0216581163986823,0.0215689922841211,0.0216254514446228,0.0216157589641824,0.0215493656646842,0.0214291154099675,0.0215911661436788,0.0215970618960848,0.0216051774128432,0.0217085763957982,0.0216547270397404,0.0217632533496405,0.0215209916989527,0.0215033741607879,0.0216084989026782,0.0216990212905515,0.0216576108881879,0.0215436556746211,0.0217544699177796,0.0215736138269256,0.0215662370976608,0.0216396597378742,0.0216458824532,0.0217030637583602,0.0217914794304607,0.0216746522258393,0.0218233244434183,0.0216871892111119,0.0215025020315641,0.0217802138497294,0.021529418161608,0.0216169622066989,0.0215614440690023,0.0215831404406929,0.0216036467808191,0.0217796205922284,0.0216130258024234,0.0216657321419547,0.0217783026155378,0.0216828972122948,0.021528303484272,0.0216794010439668,0.0216345682482205,0.0217184413105936,0.0215413069325397
2731618,0.0208030567756895,0.0208469144943516,0.0209282833797906,0.0210906644220602,0.020961444378031,0.020794053909164,0.0207565033030027,0.0208437160068375,0.0208979037695017,0.0210857052573249,0.020778773955271,0.0210428610578995,0.0207243879413291,0.020806148198784,0.0210567426231642,0.0208368438501411,0.0208736204348433,0.0208606224792696,0.0209446562150698,0.0206293703657062,0.0208771723315387,0.0209163150409147,0.0208325557525427,0.0208663235445425,0.0210240493433701,0.0209494423049438,0.0207512885786505,0.0208808085597767,0.0207682970875846,0.0208017648519755,0.0207563343278265,0.0209261615824401,0.0209828474294962,0.0209648432330015,0.0208568356932593,0.020771526604494,0.0208761692819831,0.0208162212331387,0.0209686929225154,0.0208162654291586,0.0209226787499114,0.0207311378757968,0.0209619385387983,0.0210062788309699,0.0209332472459546,0.0209087094943113,0.0209216922532669,0.0208521640332927,0.0209377905530475,0.0210935780908164,0.0209061156277374,0.0208165923376148,0.0207105445759765,0.0209839861531629,0.0209721414153559,0.0208487435342809,0.0208652524548165,0.0209245065695407,0.0208405547694102,0.0210334125795517,0.0207714915124746,0.020924507277342,0.0207369753592863,0.0208116529252152,0.0210068169900367,0.0209333870592818,0.0208527256876455,0.0208401183839827,0.0208804976725976,0.0209460712124445,0.0208225737494656,0.0209637111384288,0.020716093989615,0.0209304907839218,0.0209870888054074,0.0209575047786301,0.0209917962646756,0.0209958273122273,0.0208780633847996,0.0209707019136979,0.020906128058382,0.0212705850744382,0.0212642519809513,0.0208091317071614,0.020859624762799,0.0209327413495762,0.0209787715526375,0.0207897656308282,0.020906405689051,0.0208850271659177,0.0208565750941291,0.0207747724268881,0.0209752243566699,0.0209276934556903,0.0207224853239928
28890,0.0140530149679981,0.0140496272390472,0.014008065365863,0.0139553118020225,0.0140245409908402,0.0138551306689201,0.0140367776796662,0.0140011152042561,0.0139083414076597,0.0140891941628192,0.0140764396708225,0.0140854962631019,0.014036870164208,0.0139346716360905,0.0140155581046328,0.0140637547622712,0.0141256075233635,0.0139407463722036,0.0141033504342094,0.0140417262704177,0.0140322418531353,0.0140240563231569,0.0140471913781842,0.0139316196369222,0.013991588477562,0.0140503521202593,0.0139566785704648,0.0139928654414927,0.0140652839709067,0.0139739233870035,0.0139753194994879,0.013960424214576,0.0140800754146489,0.0140644482679354,0.0139102690947962,0.0139632967889032,0.0140221988077883,0.0141930706637426,0.0140246945299492,0.0139622487445734,0.0139451241491487,0.0140560296981661,0.0141148152365532,0.0140337937763296,0.0139615042601574,0.014062538562156,0.0139103232908396,0.0139654022948174,0.014018903741874,0.0139248762746024,0.0138827743639395,0.0140415041021496,0.0141144370318352,0.0140953440807162,0.0139629170356045,0.0140773006317562,0.0140280987257282,0.0140556099729313,0.0139552128233674,0.013875419359118,0.0138844624886191,0.0141002275999037,0.0141398444201524,0.0140625619153984,0.0141136941871079,0.0140675423575299,0.0140849990258724,0.0139608675168138,0.0140113977465524,0.0140039247648464,0.0140778110303549,0.0139409609526114,0.0140540939311058,0.0139200129206791,0.0139923877179873,0.0138777912987992,0.0140384733891482,0.0140149633970456,0.0140284846670373,0.0138714920539499,0.0140736569795172,0.0140671260443995,0.0140533918232656,0.0139614152656599,0.0141049703704608,0.0140226764025979,0.013950415161078,0.0139184019547209,0.0140467183788224,0.0140937873477458,0.0139506594019563,0.014123534087745,0.014003500160138,0.014037301311578,0.0139915426607285
