"SampleID","L1","L2","L3","L4","L5","L6","L7","L8","L9","L10","MG1","MG2","MG3","MG4","MG5","MG6","MG7","MG8","MG9","MG10","MG11","MG12","MG13","MG14","MG15","MG16","MG17","MG18","MG19","MG20","MG21","MG22","MG23","MG24","MG25","MG26","MG27","MG28","MG29","MG30","MG31","MG32","MG33","MG34","MG35","MG36","MG37","MG38","MG39","MG40","MG41","MG42","MG43","MG44","MG45","MG46","MG47","MG48","MG49","MG50","MG51","MG52","MG53","MG54","MG55","MG56","MG57","MG58","MG59","MG60","MG61","MG62","MG63","MG64","MG65","MG66","MG67","MG68","MG69","MG70","MG71","MG72","MG73","MG74","MG75","MG76","MG77","MG78","MG79","MG80","MG81","MG82","MG83","MG84","MG85"
1216932,0.0233396609673634,0.0232504358558051,0.0235275309903818,0.0232142008233739,0.0233012299693214,0.0233427153336952,0.0233774073531588,0.0232955649424065,0.0233454518188204,0.0235255014593113,0.0233073824138432,0.0234060566909404,0.0233751702665888,0.0234193001470599,0.0234235834282192,0.0234097510564225,0.0231940080431807,0.0232522184953969,0.0234598152793284,0.0233063571625713,0.0232720475142566,0.0233433924206531,0.0234313576215289,0.023355430854054,0.0235300943606192,0.0234064541321695,0.0232853944660881,0.0233815396721978,0.0232227507300512,0.0232850289059682,0.0232586336040943,0.0234118794900857,0.0233321773525011,0.0233357214175114,0.0231928525113307,0.0233322706942291,0.0231513494929458,0.023400962402604,0.0234030735931768,0.0233767532564942,0.0233370292277142,0.0232423238559363,0.0232612979837963,0.0233825395601975,0.0233275093235943,0.0233131933033548,0.0233614483538126,0.0234442776582029,0.0234779814009103,0.0233861193930434,0.0234084752122514,0.02343713706611,0.0234729999229162,0.0234525758687782,0.0233357781800268,0.0231871689898413,0.0232858336075325,0.0232397363690576,0.0235388067491379,0.0234086105925801,0.0234182867481546,0.0235055499445296,0.0232296962240124,0.0233601896603905,0.0232882123161998,0.0234663166938135,0.0231058652957663,0.0233344659154963,0.0233031821907574,0.0234534166425479,0.0232830870572068,0.0232910791607086,0.0232517804685044,0.0234067666719353,0.0235065791553278,0.023397090906464,0.0234433502360263,0.0231879388045003,0.0232047901147559,0.0234502438054845,0.0233263743422173,0.0230288061384061,0.0232783048182188,0.0233394782509501,0.0234652669387141,0.023334771253823,0.023418204107103,0.0234271337011345,0.0232263663459189,0.0234541815101316,0.0232376642044099,0.0235107426463883,0.0233673987231914,0.0234077369883763,0.0232312218855643
238834,0.0229407208183592,0.0228987556391653,0.022984511360956,0.0229010778655663,0.0228709612124872,0.0227715883931786,0.0226450518078747,0.0228381216982619,0.0228712981555423,0.022695422640572,0.0225826241238507,0.0226298841124423,0.022715725065404,0.0229253466120884,0.0228482475396771,0.0230348819964634,0.0228017788621807,0.0227047456260609,0.0228832967744653,0.0229419772854371,0.0227800311528767,0.0227472304782491,0.0226318931420122,0.0228132665092375,0.0228039296300141,0.0229709441183847,0.0226560784421026,0.0226942307840169,0.0227565886430188,0.0227172607369569,0.0227287697423836,0.022602524300292,0.0225979693755345,0.022746599721969,0.0228663322588129,0.0226926847710467,0.0228199618011658,0.0227283396508296,0.0228157202825208,0.0229175638877141,0.0228557284882392,0.0227180326073565,0.0228470455961866,0.0227962597708034,0.0227638312264122,0.0226955429767676,0.0227661373146807,0.0229708499579039,0.0228549015271159,0.0226668236242369,0.0227920286657953,0.0228828524973033,0.0228326115787747,0.0227146490802581,0.0228334672495608,0.0226308754626301,0.0229025050612207,0.0226171044502616,0.0227723347242847,0.0228445648332412,0.0228235549786122,0.0225883612315019,0.0227103382036458,0.0228976173225602,0.0227810197261871,0.0228433171355707,0.0226821386454021,0.0226596302544775,0.0226246001407215,0.0227277241488897,0.0229191511759919,0.0226501940420477,0.0227271249092151,0.0226886381149548,0.0228072116393146,0.0228489720287803,0.0229317185446492,0.0227345547623478,0.0228148567500354,0.0228167610688741,0.0227070007216515,0.0228918418981137,0.0227762470096487,0.0226571668028026,0.0227024841566843,0.0228253257117849,0.0228019355779687,0.0227306776169136,0.0225726173145327,0.0228581245279187,0.0226840726578499,0.0226534333098267,0.0228415242270013,0.0227944308830391,0.0227580301876379
1155388,0.017179360166491,0.0169723149185504,0.0170553240558744,0.0169130766866013,0.0170541347074794,0.0169301274124145,0.016903307039386,0.017082980816452,0.0169454800475036,0.0169929361498034,0.0171327871345091,0.0170346879649205,0.0170115240751551,0.0169913026121676,0.0170651623395437,0.0170150640231746,0.0168807495620226,0.0169171167085029,0.0169475727190063,0.0170653826712301,0.0169986349197801,0.0171052920957881,0.0170613430302313,0.0170155828219107,0.0170222622524433,0.0168847442735693,0.0170224021069809,0.0171459498418287,0.0168995120197091,0.0170729367163742,0.0169923668126853,0.016897765462526,0.0170789616438572,0.0169603592388892,0.0169598849379645,0.0171959303592254,0.016990021893318,0.0170285096655251,0.0170947464774296,0.0169885980885186,0.0170696214440476,0.017046652338777,0.0169880324748606,0.0170669753059121,0.0170904012192975,0.0170508037494664,0.0171066390555145,0.0169980742675541,0.0169337420387118,0.0170544733535898,0.0169516615193036,0.0171898217825563,0.0168918896660955,0.0170002514175341,0.0168054025441748,0.0169500638669087,0.0169544932158184,0.017023615462527,0.0169749206746541,0.0170836130238118,0.0171424199346374,0.0169070938374364,0.0169895037277487,0.0173054788741436,0.0170632990567944,0.017068968320862,0.0171399982642523,0.0171069661659082,0.0171672916923568,0.0171399628854044,0.0170840642333066,0.016978092589129,0.017007223047266,0.0169752918013304,0.0169446655536175,0.0171406796312885,0.0170465750326493,0.0169481217919335,0.0170669501145249,0.0169753235052303,0.0171163965887482,0.0171054790211422,0.0170340044661499,0.0169815954680559,0.0168875876788837,0.0169262426567756,0.0170203102758808,0.0170956842848606,0.0171222719554197,0.0169865807194693,0.0170676852381137,0.017105113851933,0.0172610029125357,0.016987294353121,0.01708919364648
2058152,0.0148106530317789,0.0147496000910654,0.0147406766779359,0.0147966443867639,0.0148863943478177,0.014700083747876,0.0148148377165811,0.0147797005353157,0.0147290873424128,0.01482388164316,0.014897596114413,0.014725745830397,0.0148218416899094,0.0147607451397807,0.0148511163171881,0.0147349366616071,0.0147075303747101,0.0147825876561477,0.0146711876764509,0.0146015544807354,0.0147527393398495,0.0147874081800645,0.014710068540547,0.0148783414626252,0.0147440450639156,0.0149007542107717,0.0147619157867117,0.0148707434736578,0.0148293079083918,0.014832814455357,0.014846680481599,0.0148351049788321,0.0148924981502851,0.0147456690350351,0.0148401471852831,0.0148378327288572,0.0147184252332713,0.0148499029748253,0.0148888343277498,0.0149166117036243,0.0148532961428914,0.0148964422116056,0.0147567543667571,0.0148103035303562,0.0147217581338949,0.0147965627942062,0.0148852642167057,0.0148541019973131,0.0148011708234123,0.014738232057299,0.014796778809083,0.0147073142017125,0.0147842741178354,0.014700851227937,0.0147661402408091,0.0147372977921282,0.0147121129252883,0.0148476242566661,0.0147245588096852,0.0147429891578925,0.0147802096413414,0.0147885287613644,0.0146870284681415,0.0149100763960857,0.0150335132961629,0.0146623403373073,0.0148580005207243,0.0146719799827559,0.0149026918417827,0.0148337788219805,0.0146427757351119,0.0148469484550043,0.0147156489721882,0.0147927442261936,0.014803458690261,0.0149527191030716,0.0148731746401685,0.0147215931524941,0.0149353143873858,0.0148126388342867,0.014843018855998,0.0147394593976283,0.0146005253801045,0.0147090684426912,0.0146503657596329,0.0147346010967325,0.0148181380123955,0.014780420266671,0.0146607919762228,0.0147094622133258,0.0149497466520892,0.0147127926703707,0.0147065583536819,0.0147883181077444,0.0148622040870812
102684,0.0138997396915528,0.0139497822218761,0.0140409361322955,0.0139555225952442,0.0140473420020332,0.0140103295264421,0.0140078939811968,0.0140912408033254,0.0140801584334845,0.0140032746781615,0.0140960930683657,0.013890846448986,0.0140061836500832,0.0139611772714581,0.0140338308038372,0.0140838071044339,0.0140798218300718,0.0140518036462923,0.0140732654905689,0.0140371533093446,0.0140322576697028,0.0139697473341586,0.0139526606434891,0.0141176929788527,0.0140559563866007,0.0139981754865509,0.0140789289981387,0.0140319993100168,0.0140025393965044,0.0139961215691035,0.0140574223201509,0.0140028692836728,0.0140041108658413,0.0139865481268163,0.0137951501827919,0.0139315190506094,0.0138802549589801,0.0139526970820341,0.0140759792996098,0.0140950712148482,0.0139141136596542,0.0140785204856881,0.0139566735164817,0.0141524234793263,0.0140628722167647,0.0139314868634181,0.0140174910718896,0.0139914881542084,0.0140692334009517,0.014123667763275,0.0138599449940005,0.0140703005927854,0.0140931554213288,0.013832680724039,0.0139309565954659,0.0139080275155049,0.0140100164299384,0.0140301514874193,0.0140024519890941,0.0140755271028968,0.0140877489756147,0.0140652173372694,0.0139329364150729,0.0140342269137999,0.0139074340522708,0.014066442445546,0.0140437306323737,0.0141255909231068,0.0140717824475377,0.0139254217954611,0.0138301140699484,0.0140317640362891,0.0139467322847449,0.0140084351943541,0.0139600509205645,0.0140361776519201,0.0141436512850781,0.0140871277962086,0.0140924806405305,0.0139979108641195,0.0139014480437275,0.0141577376517707,0.0140586660484629,0.0140118593646714,0.0140350856573331,0.0139989252636552,0.0140648798941008,0.0140122406011106,0.0139417724744505,0.0139207473733848,0.0140895292113194,0.014044836268884,0.0140083036686182,0.0140228688119983,0.0139063568572699
68892,0.0134068823824706,0.0135579613331496,0.0133008360196032,0.0133400521660312,0.0133202386889072,0.0135104535628286,0.0133752470009171,0.0135362657638155,0.0132845726938213,0.013397937116363,0.0134816553652019,0.0133769869234986,0.0133251172947612,0.013299077603906,0.0134028051105179,0.0134107645333174,0.0134329628552582,0.013432154578452,0.0133172322416766,0.0132887532212732,0.0134333521817213,0.0134391710599901,0.0134366886827684,0.0134113085295922,0.0133746670045161,0.0133324973785243,0.0133387635518681,0.0133259699462823,0.0133924377701392,0.0133671403570371,0.0134552777996368,0.0133588001326386,0.0133852097930503,0.0133273115486262,0.0132657114737498,0.0133608177728793,0.0133649354570085,0.013374714717444,0.013238333384981,0.0133844545383157,0.0133528653141254,0.0133930404785698,0.0133039759807307,0.0134044113342372,0.0133342734607604,0.0134421177585068,0.0135584110855998,0.0131830647866841,0.0133601042267831,0.0134014395131746,0.0134529665716913,0.0132232824973988,0.0132254687451617,0.0133820882602523,0.0133999612426759,0.0133882687552605,0.0133317633369905,0.0133372051019318,0.0131522992537628,0.0134279892883488,0.0133444950020028,0.0132963364649211,0.0135241259208106,0.0133188734099434,0.0133992260616775,0.0133262281797708,0.0134076301427908,0.013444077610029,0.0133460514576276,0.0133469249933319,0.0133747812805918,0.013378812043009,0.0131850422578978,0.0134209074680794,0.0133738322322575,0.0132510221920421,0.0132031315720884,0.0133886712988386,0.0133409201849728,0.0132689898161193,0.0133580146331956,0.0132524190744529,0.0134078762326252,0.0133108194675417,0.0134127536340899,0.0134017228832794,0.0134253489819015,0.0135121864732677,0.0133104764848771,0.0133153009287917,0.0134221669709801,0.0133030879147578,0.0134741549233621,0.0134190293940644,0.0135532064216596
59310,0.0130827435114047,0.0130768723826185,0.0131163351416516,0.0131441918543661,0.0130663744683834,0.0130113236827429,0.0130448174541002,0.0129805257690478,0.0129328168366452,0.013034131824955,0.0130135123532676,0.0128846605590792,0.0130964735897602,0.0131138450282917,0.0130686662818551,0.0130808954127062,0.0128804374809382,0.0130872671753722,0.0128684453816035,0.0131543719899896,0.0131506263621224,0.0131026026906619,0.0129654991941102,0.0130414562943662,0.0129594567091139,0.0131355711114216,0.0130988236631244,0.0130237679837747,0.0129525383358973,0.0131164419953114,0.0129516448221692,0.0130104700509552,0.0129672222654138,0.0131126581648781,0.0131169927352549,0.0131289328326648,0.0130459651026254,0.0130243199506067,0.0130185526413021,0.0130513309624982,0.0130403428540972,0.0130973566412506,0.0130813219020027,0.0131100079055112,0.0130542270280262,0.0130514265164229,0.0130346369007,0.0128805834048073,0.0129982824697877,0.0130298522406461,0.012910328675279,0.0129820955265862,0.0127471539942905,0.013046502085532,0.0130740928634825,0.0130677278752689,0.0130551798691254,0.0131713488408043,0.0129250628416887,0.0131163172413466,0.0130795982570823,0.0133725617238177,0.0130517864910923,0.0130213826499262,0.0131793918359763,0.0130057509736274,0.0131171476559748,0.013003745377199,0.013123726071913,0.0129798224855429,0.0129376177561068,0.013127418821777,0.0131380689640221,0.0131002137840552,0.0130297161149793,0.0130370120206895,0.0131031496377896,0.0129902016401701,0.0130312842094318,0.0131323992053228,0.013034500559236,0.0129205441845134,0.0132249288809627,0.0131988744202162,0.0129579047332493,0.0129504020004,0.0129508702162109,0.0129611884932585,0.013126152676507,0.0129797145881643,0.013001770382991,0.0129699799021352,0.0129349496925657,0.0130904001027812,0.0130695546967265
1316412,0.0125217339268676,0.0127599408074865,0.0125848468170978,0.0126878183126222,0.0126705950599945,0.0127013259769497,0.0127020209534844,0.0126573321726412,0.012712280249074,0.0125519283617869,0.0126748761171758,0.0127251194111659,0.0126748610840847,0.0127942508779131,0.0127281306512923,0.0126606351095788,0.0124988474278135,0.0127690357546944,0.0125915784110045,0.0126530266271241,0.0127487722029523,0.0126627467120766,0.0127003090769398,0.0125830680028313,0.0128048860642098,0.01273624840313,0.0127178664713472,0.0126453469422276,0.0127272855831168,0.0127072087299428,0.0127552046446152,0.0126160374584608,0.0128580301213081,0.0127182129870781,0.0128625184493857,0.0127472638378039,0.0126330886341783,0.0126532695437094,0.0126657592566548,0.0127245458902375,0.0126801748510673,0.0125932567658211,0.0127081262948677,0.0126045942939646,0.0127032726791799,0.0127228657805638,0.0127503556625775,0.0125086396860499,0.0128023388821885,0.0125686148257038,0.0126534415860201,0.0128987301092342,0.0126107749950752,0.0126038911307658,0.0126858525427239,0.0127623523702447,0.0126168280865009,0.0127338962426847,0.0125138731436498,0.0126101466566413,0.0127439766530811,0.0127478460150346,0.0126996854420394,0.0127107082916808,0.0126122906117078,0.0127215222464029,0.0126714689020375,0.0127547082357054,0.0127396435540146,0.0126350653477933,0.0127135301560244,0.0126876482801017,0.0127377119669886,0.0125471843904197,0.0126791343504036,0.0127092242898835,0.0126708139632701,0.0127011069105894,0.0126788999835361,0.0125750920016566,0.012723716347074,0.0126872534455537,0.0127295046595713,0.0127574789294308,0.0127533990258947,0.0127686199781292,0.0128485895795601,0.0126521738110392,0.0125956342932096,0.0126660369930907,0.0128963243741224,0.0126876908757643,0.0126205282280604,0.0126515515224462,0.0126476669407858
2725997,0.0123812737494057,0.0123399615368485,0.0123846214325026,0.0125413984679794,0.0124048574572191,0.0123357450483369,0.0124496578025237,0.0126305587386194,0.0123263412208244,0.0124042535511917,0.0123386381547107,0.0124471458773784,0.0124662169466606,0.0125041696745926,0.0123996360596001,0.012345244230323,0.0124002581761698,0.0123724767549581,0.0122857129048316,0.0124214774286048,0.0123077525622792,0.0123607384553515,0.0125464910207249,0.012264147799998,0.0124486029941376,0.0122069038646359,0.0124572300132528,0.0124046551136818,0.012444457014603,0.0124991531622555,0.0123798115456694,0.0123776704025637,0.0124387322879423,0.0123558874761893,0.0124388352877179,0.012413253405785,0.0124592459106216,0.0123314171158642,0.0124116526701453,0.0123371928951009,0.0123817845436243,0.0124570505537227,0.0124444154356651,0.0123944264671631,0.0123379774034796,0.012371280210045,0.0123410404444491,0.0124106041893179,0.0122801682281101,0.0124680726099125,0.0123124373760406,0.0123323543730252,0.0123314286391945,0.0124649403146383,0.0123699903573645,0.0122412149395487,0.0125196203690152,0.0123640743529861,0.0123656284367253,0.0123914543983947,0.0123299147508267,0.0123866045706985,0.0124103954873638,0.0123673615378266,0.0124604882249072,0.0123902043736669,0.0124351009030993,0.0124451794226188,0.0123816742951233,0.0123052051234032,0.0124272265883516,0.0126581514754771,0.0123257923130011,0.012437352964058,0.0123939274640582,0.0123936270118762,0.012308120877469,0.012541355976818,0.0124374301369388,0.0124323723249911,0.0123747425495192,0.0123493581494476,0.0125378289037264,0.0123173603783487,0.0123020760855257,0.012414173527181,0.0124154661615406,0.012414212396315,0.0123632714186354,0.01231619257996,0.0122504675698025,0.012402617247407,0.0124150510429231,0.0124128557614936,0.012345322350637
2697371,0.0120754196351692,0.0118492867541773,0.0121691956914852,0.012124957611138,0.0120599639727659,0.0120910296512246,0.0121107259749701,0.0121922393759189,0.0120065631688461,0.0121411943404813,0.0119232571625641,0.0122112598856785,0.0121759529523686,0.0120839985072662,0.0121832736423917,0.0121468531933718,0.0122066260488407,0.012113298587602,0.0121427915509314,0.0120875917539542,0.0119862692349431,0.0121011448822757,0.0121224204809326,0.0119666476107879,0.0120039290860705,0.0119552758566713,0.0120952154442712,0.0120218882474526,0.0121444567115724,0.0120912954708882,0.0119350523306141,0.0121307658446646,0.0120862600467692,0.0120182392703665,0.0119398012985459,0.0121469261428443,0.0120261912689044,0.0120159491585831,0.012131801701513,0.0119899837558239,0.0120910659761562,0.0120087336244541,0.0120612188179016,0.0120233686406859,0.0120595244070624,0.0120291969522428,0.0120542709679185,0.0121199461839313,0.0120596884946211,0.0120696740798397,0.0119137057302727,0.0120816217437373,0.0120738238628989,0.0120266829102468,0.0120931523279577,0.0120854251785206,0.0120816354079661,0.0120554421518589,0.0120868129660375,0.01203234368366,0.0122045388642745,0.0121819563212696,0.0121071076316556,0.0121157267716463,0.0121101750245981,0.0120626129800721,0.0120608941142837,0.0120849790144964,0.0120643256613546,0.0120501841542242,0.0121073374098557,0.0119622950391067,0.0119897525952745,0.0121624223743513,0.0120426272942272,0.0122098672233941,0.012044030664804,0.0121905392955528,0.0121093084315147,0.0120252272351171,0.0120209401836963,0.0122229296199468,0.012090934609589,0.0120249411862855,0.0121310670026515,0.0121463442153712,0.0119967432663709,0.0120287819358463,0.0120593721085182,0.0120063403214117,0.0121616709307553,0.012186462518213,0.0121594686828866,0.0120707026310629,0.0120200653203782
