"taxonomy_id","predictor","betas","SE","ci_lo","ci_hi","p_val","n","Beta_IQR","SE_IQR","FDR","name","taxa_level","taxa_name","taxa_full","CI_lo_IQR","CI_hi_IQR"
"X102684","PFNA",-0.000357136028583996,0.000928800542462821,-0.00224904082295035,0.00153476876578235,0.70314172909092,40,-0.000552959234922583,0.00143807624056369,0.928252197412074,"Streptococcus infantarius","Species","Streptococcus infantarius","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_infantarius",NA,NA
"X102684","PFBS",0.000902472386541012,0.00103858037601484,-0.00121304661122695,0.00301799138430897,0.39134646158415,40,0.000896138655838508,0.00103129141237154,0.926688160764812,"Streptococcus infantarius","Species","Streptococcus infantarius","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_infantarius",NA,NA
"X102684","PFOA",-0.000187979545114538,0.00118447410020047,-0.00260067433427778,0.0022247152440487,0.874900271457113,40,-0.000161469989067944,0.00101743527410973,0.974025146096212,"Streptococcus infantarius","Species","Streptococcus infantarius","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_infantarius",NA,NA
"X102684","PFHxS",-0.00153888078365772,0.00145609291229816,-0.00450484498789377,0.00142708342057833,0.298490875349396,40,-0.00152864982472695,0.00144641235293105,0.974123024880717,"Streptococcus infantarius","Species","Streptococcus infantarius","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_infantarius",NA,NA
"X102684","PFOS",-0.0031587812646407,0.00129360048350361,-0.00579375922260532,-0.000523803306676081,0.0203199803964098,40,-0.00283502190874332,0.00116101287320724,0.425557343681792,"Streptococcus infantarius","Species","Streptococcus infantarius","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_infantarius",NA,NA
"X113107","PFOA",-0.00192733894253878,0.00240979479137597,-0.00683593030398898,0.00298125241891141,0.429727724436347,40,-0.00165553862678164,0.00206995680504694,0.853420319972269,"Streptococcus australis","Species","Streptococcus australis","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_australis",NA,NA
"X113107","PFNA",0.000852500465040813,0.00190612711569991,-0.00303015341380177,0.0047351543438834,0.657712946277819,40,0.001319939650976,0.00295128608486141,0.928252197412074,"Streptococcus australis","Species","Streptococcus australis","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_australis",NA,NA
"X113107","PFBS",-0.00175793052330527,0.00213568051945197,-0.00610816938435517,0.00259230833774463,0.416529577950322,40,-0.00174559301725592,0.00212069188879852,0.926688160764812,"Streptococcus australis","Species","Streptococcus australis","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_australis",NA,NA
"X113107","PFHxS",-0.00166101879541822,0.00302822878121785,-0.00782931897150641,0.00450728138066997,0.587147440523156,40,-0.00164997582492978,0.00300809617275161,0.990081091199858,"Streptococcus australis","Species","Streptococcus australis","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_australis",NA,NA
"X113107","PFOS",0.00186880757740674,0.00287499095862614,-0.00398735736836517,0.00772497252317865,0.520317532720482,40,0.0016772641032415,0.00258031869644864,0.943163379170299,"Streptococcus australis","Species","Streptococcus australis","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_australis",NA,NA
"X1155388","PFBS",-0.000204521642618348,0.000924709691452619,-0.00208809364615889,0.00167905036092219,0.826362300542625,40,-0.00020308626905291,0.000918219894921442,0.985464675583793,"Clostridium sp. C1","Species","Clostridium sp. C1","d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium_s__Clostridium_sp._C1",NA,NA
"X1155388","PFHxS",-0.000439393152982973,0.0013022692779283,-0.00309202886735884,0.0022132425613929,0.738014305050428,40,-0.000436471930396812,0.0012936113860105,0.990081091199858,"Clostridium sp. C1","Species","Clostridium sp. C1","d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium_s__Clostridium_sp._C1",NA,NA
"X1155388","PFNA",0.000283996600909838,0.000818352560699338,-0.0013829330166846,0.00195092621850428,0.730837364141814,40,0.000439716328207933,0.00126706792270557,0.928252197412074,"Clostridium sp. C1","Species","Clostridium sp. C1","d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium_s__Clostridium_sp._C1",NA,NA
"X1155388","PFOA",0.000807713765612313,0.00103377396628846,-0.00129801489592165,0.00291344242714628,0.440353767377348,40,0.000693807045995247,0.000887987418703533,0.853420319972269,"Clostridium sp. C1","Species","Clostridium sp. C1","d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium_s__Clostridium_sp._C1",NA,NA
