"taxonomy_id","predictor","betas","SE","ci_lo","ci_hi","p_val","n","FDR","name","taxa_level","taxa_name","taxa_full"
"X102684","PFDA",0.0049909856753521,0.00207183038011464,0.000759743555915834,0.00922222779478836,0.0223440794696476,38,0.602811014329704,"Streptococcus infantarius","Species","Streptococcus infantarius","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_infantarius"
"X102684","N.MeFOSAA",0.00134876130537282,0.00229652052340069,-0.0033413593048989,0.00603888191564455,0.561392551345389,38,0.953111574660854,"Streptococcus infantarius","Species","Streptococcus infantarius","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_infantarius"
"X102684","PFDoA",0.00163948262018107,0.00220178637547487,-0.00285716504911058,0.00613613028947273,0.462298144221011,38,0.990740903672905,"Streptococcus infantarius","Species","Streptococcus infantarius","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_infantarius"
"X102684","PFBA",0.00147996885424054,0.00236711754857999,-0.00335433011605168,0.00631426782453276,0.536554045652015,38,0.883736075191554,"Streptococcus infantarius","Species","Streptococcus infantarius","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_infantarius"
"X102684","PFHpA",0.00259057158303224,0.00204775270296828,-0.00159149735955628,0.00677264052562077,0.215581249908716,38,0.866043319776047,"Streptococcus infantarius","Species","Streptococcus infantarius","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_infantarius"
"X113107","PFDoA",-0.00160202672308101,0.00470667714216334,-0.0112143438112238,0.00801029036506181,0.735947469363011,38,0.990740903672905,"Streptococcus australis","Species","Streptococcus australis","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_australis"
"X113107","PFDA",-0.00166119462346061,0.0047938713327501,-0.0114515860053882,0.00812919675846702,0.731367277916475,38,0.936442441398141,"Streptococcus australis","Species","Streptococcus australis","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_australis"
"X113107","N.MeFOSAA",-0.000591514064436753,0.00490057354962627,-0.0105998204449169,0.00941679231604336,0.904731063310442,38,0.953111574660854,"Streptococcus australis","Species","Streptococcus australis","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_australis"
"X113107","PFBA",-0.00150065911914263,0.00504884494923206,-0.0118117760950949,0.00881045785680962,0.768340718319164,38,0.93739591598052,"Streptococcus australis","Species","Streptococcus australis","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_australis"
"X113107","PFHpA",0.004181686708099,0.00439446118115581,-0.00479300032246052,0.0131563737386585,0.348913620316919,38,0.866043319776047,"Streptococcus australis","Species","Streptococcus australis","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_australis"
